,댓글
2060,아 깜짝아
2061,20대로 회춘 하신줄🤔ㅋㅋ
2062,아 놀래라 피드에 얼빡샷 있어서 놀랐잖아요
2063,@yunyujeong_ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋ
2064,왜 흙 뭍히고 다니세요
2065,@ssu_517 아 미쳤ㄴ낰ㅋㅋㅋㅋㅋ
2066,공감합니다!!
2067,대박
2068,어디가요?
2069,아이고 놀래라ㅋㅋㅋㅋㅋ 립 정보 좀 주세요ㅋㅋㅋㅋ
2070,많이 아파보인다..마음아프게ㅠ
2071,도대체 어디가 섹쒸요?
2072,너무 잘되는거같은데..
2073,깜짝이야
2074,깜짝놀랫자나욧~~~~!!!!
2075,hoxy 매운 거 많이 먹었어요
2076,무서워요
2077,립제품 어디꺼죠 섹싀하시네여 ㅋㅋㅋ
2078,풉👍
2079,어머..깜짝이야
2080,ㅋㅋㅋ한달 후 이불킥 멘트 예약 인가?🤣
2081,👍👍👍👍👍👍👍
2082,장파열ㅋㅋㅋㄱ
2083,이형왜이래...?!
2084,좋아요는 못누르겠어요 잘보고갑니다!
2085,Make up 😳
2086,으악 ㅋㅋㅋㅋㅋ이거 웃기라고 쓴 거죠? ㅋㅋㅋㅋㅋ오늘 덕분에 웃었어요
2087,섹 도 시 발
2088,이상한 소리ㄴ
2089,형님 성형어디서 하셨습니까 저도 따라가겠습니다 완성현 얼굴.... My love
2090,헐 류준열인줄
2091,헐 연예인인줄알았엉
2092,앜 ㅋㅋㅋㅋㅋㅋ👍👏👏👏
2093,ㅇ...어어...화장 너무진한데
2094,우와... 멍드신거 같다
2095,성규님....립스틱 정보좀요....🙏🏻
2096,엥?ㅋㅋ
2097,틴트 정보좀요
2098,형님 너무 선정적이십니다
2099,섹시한게 아니라... 무서운데... ^^;;
2100,제발 좀!!!!!
2101,@yoooooonj_ 와 뭔디 존나 잘 생겼냐
2102,@seullllee 왜 케이 닮았냐?..?.....
2103,옴뫄야
2104,이번컨셉은 뭔가요
2105,@jissu_00 ㄱㅋㄲㅋㄱㅋㄲㅋㄲㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄲㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㄲㅋㄱㅋㅋㄱㅋㅋㄲㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄲㅋㄲㅋㅋㄱㅋ 개웃겨 덕질해야하나..
2106,ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2107,이게 평소보다 더 멋진거 같다
2108,엑ㅋㄱㄱㄱㄱㄱㄲ
2109,아 숭간 너무오이없어서 웃어버렸네..
2110,악내 눈
2111,뭐야 이 섹시가이는 심폭
2112,형님 기분 좋은 날엔 멋져보이는데 오늘처럼 기분 안좋은 날엔
2113,빚 독촉에 시달리신 건가요? 😹
2114,형 지건이라고 알아?
2115,@yoonvernment 여기또 왕갠즤치명치명 한 분 더 계신다 🔥
2116,으악 내눈
2117,화장했네요 ㅋ😁
2118,섹시한게 아니라 급 늙으신 것 같은...
2119,토시오....인가요.....?
2120,지디인줄
2121,오른쪽 눈만 보이게 옆에 손으로 가리면 이준기님 느낌나여
2122,🎶 요 소 색시 색시새액시ㅡㅜㅡ
2123,체리 몇개드셨슈
2124,다들 마음속에 장성규님 하나쯤은 새기고 있지 않나요.
2125,엄마 보여드렸더니 어머 왜이래? 라고 하네요
2126,오마이갓ㅎㅎ애기들놀래겠어요😭
2127,@dd_oii_ 이걸 섹시하다고 할 순 없는데 또 멋있는거 같음 🤣🤣🕶
2128,누구랑 맞짱까고 오셨슴꽈??☺️☺️
2129,잠깐 가수 비가 떠오르는 비주얼이였어요
2130,이 형 왜 이럴까ㅋㅋㅋㅋ
2131,@cslgy 이준기닮지않았냐
2132,분장해주시는 분 노고에 감사드립니다.
2133,아 장파열 개웃김요
2134,왜 늙었지요?
2135,@d_iiiee 이거 보자마자 뭐야 하고 팔로우 끊을 뻔함ㄹㅇㅋㅋㅋㅋ
2136,마음대로 잘되시는거 같은뎃 ..!!ㅎㅎㅎㅎㅎㅎㅎㅎㅎ
2137,@targa718 오 두번째 사진 뭔가 비 닮아썽
2138,헐ㅋㅋ오빠였어요? 저는 보다가 와 존잘배우네..생각했는데ㅋㅋ🤣
2139,뀨디 장파열 당하고싶어요? 😭😭😭😭
2140,아니 무슨 섹시하다고 생각합니다
2141,지금 전 일어섰습니다.
2142,뭐야?
2143,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...👍🏻
2144,장파열ㅋㅋㅋㅋ큐ㅠㅋㅋㅋ
2145,형 팔이 얼면?
2146,치명적인 매력..👏🏻 #치매
2147,언팔할까.......
2148,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오 그래도 아이돌 같은데열 ~~~~ ☺️ㅋㅋㅋ
2149,...왜이래
2150,오마이갓~
2151,이미성공
2152,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쓸데없는걱정!
2153,@_mi_hye__ 너
2154,순간 김동희가 분장한줄알았네;;
2155,오디 많이 드셨나봐요?
2156,@eunmi__97 세상 점점 뻔뻔해
2157,형님 그만하십쇼...
2158,하
2159,제발
2160,이번워크맨은 왜 성규님 대신 비비씨가 대신 나온건가요🙂
2161,그만 짜증내고싶다...하지만 ㅎㅎㅎㅎ
2162,@coolgirl_nayoon 아 쉬발 이준기인줄ㅋㅋㅋㅋ
2163,네??
2164,섹기가..
2165,오빠만의 착각아닐까융 ㅎㅎ 색시는 아니지만늘 호감이애용💕
2166,네에....에?
2167,@yeji_jua 빅스인쥴🙆🏻‍♀️
2168,그냥 그만해요
2169,@your__reason 섹시해지는 화장
2170,오...헨리닮았어요
2171,"와 나 순간 안재현으로 보였어,, 야근 그만해야겠다..."
2172,오마나... 깜딱이야~~~!!😱😅
2173,@jjuun9 @homiya_95 섹시눈..섹시코..섹시입..
2174,@kdh060612_ @sang_min0603 섹시상민급
2175,우와 예쁘네
2176,누가 때렸어요ㅠㅠㅠㅠ😢😢
2177,"그만 보고 싶다
하지만 잘 안된다"
2178,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ😢😂😂😂
2179,ㄱㅋㄱㅋㄱㅋㅋㅋㅋㄱㅋㅋㅋㅋ
2180,그만 합시다
2181,잘만 되는데영
2182,신고할게요
2183,형님부담되서 팔로우취소갑니다👍
2184,강시같은데🙄
2185,하......
2186,@hyiseong_an ㅋㅋㅋ왜케욱기징. 그만 섹.싀 해지고싶.다.
2187,어...음 오 아 예...
2188,헉 ㄷㄷㅡ
2189,@s.h.gim 팀장님 크게 웃으세요~
2190,형 싸우자🤜🏻
2191,언팔해도 될까요..?
2192,무서워요....ㅠㅠ
2193,ㅋㅋㅋㅋㅋㅋㅋ..🤦
2194,ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2195,@th._.un 이이게뭐노.
2196,더이상 못참겠네요 팔로우 끊습니다
2197,@david_dohwan_jung
2198,많이 아파보여여여 😭
2199,형님 어디 아프십니까?
2200,걱정 안하셔도 될것 같아요.. 안섹시하시니까요...........
2201,@x.wyer 동혁오빠때매 화난거 보고 풀어...ㅎ
2202,잠 좀 주무세요
2203,@m0ng_ddan9
2204,";;;;;;;,;,;,,;"
2205,아 거의 3분동안 웃었네요
2206,무섭습니다 행님
2207,밤새 술마시고 화장안지우고 자면 생기는 일
2208,순간 누군지 못알아봤어 ㅋ
2209,진짜 넘 색시(섹시아님)해서 큰일ㅋㅋ
2210,조만간 립스틱광고 들어오시겠어여 ㅋㅋㅋ
2211,@yoorira 잘못 읽을 뻔....??!!
2212,오호... 잘못 읽을뻔...
2213,왜 구러세요
2214,You are born that way. SEXY💞
2215,😂😂😂😂😂😂😂그만섹시해지란말야오빸ㅋㅋㅋㅋㅋ
2216,선넘규
2217,어우 깜짝 늙으시면 어또케여
2218,체리맛 사탕 과복용
2219,글 안 읽고 싶은데 자꾸 읽힌다.. 뭔가 화가 나는 것 같으면서도 사랑스럽고. 내 맘대로 되는 일이 하나도 없넹 힝ㅋ
2220,오우
2221,@ssssssiiiiiin_6626
2222,첫번째 사진 지현우인 줄 알았다가 두번째 사진 빼박 장성규네요.
2223,@jeongyun214 아ㅜㅋㅋㅋㅋㅋ 나 ㅋㅋㅋ 우울했는데 ㅋㅋㅋㅋㅋㅋ빵터졌어 ㅋㅋㅋㅋㅋㅋㅋ
2224,이제 섹시해지셔야죠. 언제까지 어깨춤을 추게할거야? 10흘 기다립니다. 섹시한사진 올려주세여.제발😞
2225,왇 더 빡치노 흥''
2226,@sh_0530_16 ........?
2227,@easy_2i 무엇보다 립 색깔에 눈이 가는데.. 찾아죠 저거 어디꺼야?
2228,아..인정하기 싫은데 인정...😍
2229,@jangsk83 party B 재밌게 시청하다...ㅎㅎ 앞으로도 part B 즐감할게요
2230,아니요할수있어요제발
2231,@wise_pearl_ 사회쌤 느낌나지않냐
2232,@_byung._.woo 뭔가 너랑 비슷한 면이 있어
2233,치명적이다
2234,?????? 누구신지..?
2235,장파열 된 후 인가요? 핏기가 없네여.
2236,늘 잘하심
2237,@asiad_wedding____ 이런 남자 어때
2238,아버님 여기서 이러시면 안됩니다.🤦‍♀️
2239,섹시 하시지 마시고 세수 하세요
2240,입술에 체리 물든 거 같아요;;
2241,@0sr6sr_ 섹시하지 않니 ..?
2242,@weed_m_y02
2243,엄청 잘 되시는 거 가튼데...👉🏻👈🏻
2244,모범생이 학예회분장한것같아요
2245,ㅋㅋㅋㅋ 앜 ㅋㅋㅋ 넘 웃겨 ㅋㅋㅋㅋ
2246,누구랑싸워서 입술터진줄 ㅋㅋ🤣😂🤣😂😉
2247,😀
2248,웩...😂
2249,오빠 독사과먹은 정지훈같아요
2250,@yeoyeony_ ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ말투 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2251,섹시...?????? 그냥 아니야...
2252,훠이
2253,걱정하지말아여☺️
2254,놀랍다
2255,헐;;
2256,@_ssuuing_ 걍 하고싶었움
2257,오빠 오늘도 선넘네여.....
2258,누구세요?
2259,아이돌 같아요🤣🤣🤣
2260,겁나 잘되는 것 같은데
2261,오빠 잘생겼어용
2262,미친거같애욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2263,누.. 누군가 했네요 ㄷㄷ😱
2264,와 ㅇ 와...우
2265,.. ?
2266,"@_udin_y 언팔 마렵다,,,,"
2267,오늘도 선넘네
2268,두번째사진ㅋㅋ코가 화장두께를 말해줍니다🙈
2269,@chun_won0824 너무 잘생겨서 깜짝 놀람 ㅋㅋ
2270,@al.beeeen
2271,왠지 모르게 파국이다 아저씨가 생각나...
2272,오디를 얼마나 드셨으면 입술이 물들었나요
2273,섹시한데 왜 아내분은 셋째를 거절하시는지 ㅋㅋㅋㅋㅋㅋㅋㅋ
2274,"이제 그만, 섹시 하고싶다..."
2275,그만하자 성규야
2276,무섭습니다~~😬
2277,ㅋㅋㅋㅋㅋㅋㅋㅋ그니까 ㉯ 배운줄...
2278,ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2279,아 대박 미쳤다. (내심장이)😍😍
2280,ㅋㅋㅋㅋㅋㅋㅋ🤣
2281,@dontyouwannaball 공격
2282,@y__sumin 공격
2283,@s2wons2 공격
2284,@beeni._.e 공격
2285,@s0hyuni_ 공격
2286,@dduaaaaaaaaaaak 공격
2287,@s1222y__merry 공격
2288,@choi_cool__ 공격
2289,하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하어의없하하하하하하하하하하하하하하하
2290,@merooong_ 와 씨댕 개 놀램
2291,데스노트에 류크라고 아시나요?
2292,이정도면 중증을 앓고 계신다는....🤣😄😂
2293,색시아니니 다행;;;
2294,왜이래여 정말....
2295,아 진짜 깜짝이야!!! 저승사잔줄 알았자나요!!😭😭😭 내일아침에 만나요!! #굿모닝fm (갑자기?😆)
2296,섹시보다는 잘생긴거 아닌가? 아님 둘다인가?
2297,진짜 그만해요🤔😤😤
2298,ㅅㅣㅁㅈㅇ이떨어져버림 충격목어서글씨거ㅜ잘 안써지나느는데 절대 의도한데아니ㅣㅁ
2299,진짜 왜 그러세요
2300,화장 다 떴당
2301,네..??ㅋㅋㅋㅋㅋ할로윈제대루 즐기셨네요^^!
2302,후..
2303,아이고 깜짝이야...불끄고 보고 있는데...
2304,섹시아님 공포임
2305,역시 걍 개그운서
2306,저 코 옆에 끼이고싶내
2307,개그맨 누구 닮으셨는데..
2308,이준기 닮앗어여 ㅋㅋㅋ 근데 이상해😁😁😁😁😁😁
2309,형은 그냥 있어도 가만히 있어도 형은 섹시 그자체야😍😍❤️❤️
2310,🖕🏻죄송해요 잘못 눌렀어요
2311,❤️❤️❤️
2312,글도 댓글도 개웃겨ㅠㅠㅋㅋㅋㅋㅋ
2313,오 하나님...
2314,악..빠르게 스크롤해서 올린단게 좋아요를 눌러버림
2315,ㅎㅎ...😊
2316,@baebaeae ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ팔로우 끊는대 개웃기네
2317,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 😂 이준님인줄 ㅋㅋㅋ #이준 #장성규 #닮았엉 @jangsk83
2318,@95_dod 아씨
2319,장파이어가 아니라 장파열 아닙니까 형님
2320,ㅋㅋ성규님때문에 웃네요
2321,SOS --- Please read my direct message request.🙌
2322,@ccangju 너 성규형님이랑 컨셉 겹치는데 바꿔야할듯ㅋㅋㅋ
2323,부담스러.. 핸드폰 화면이 이렇게 커보이긴 또 처음이네
2324,폴라포드셧어요?
2325,장난하네
2326,얼마나 배고프면 쥐까지 잡아먹어요ㅜㅜ
2327,@wawai.ii
2328,@c.h2r.ry
2329,장파열 뮤냐구욬ㅋㅋㅋ
2330,@je.2_6 난 가끔 이 오빠가 감당 안 돼🤷🏻‍♀️
2331,@jjin__71 댓글ㅋㅋㅋ
2332,@sy_o3ol zzzzzㅋㅋㅋㅋ
2333,아니 ㅋㅋㅋㅋㅋㅋㅌㅌㅌㅋㅌㅌㅋㅋㅌㅋㅌㅋㅋㅋㅌㅋㅌㄹㅌㄹㄹㅋㄹㅌㅌ힘들다.... ...
2334,저승사자 같네요....
2335,댜는사람인지알고 뒤로가기 할뻔했어요 ^^
2336,@moonyo__o ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2337,좀비? ㅎㅎ
2338,@audreykiim 😏
2339,꺄~~~~~~~~ 개섹쉬ㅋ
2340,오빠 첫번째 사진 진짜 김동희님 닮으심
2341,워우.. 깜짝이야 🤣
2342,@kxsxrimmm
2343,역시 최고의 개그맨
2344,입술 틴트 정보좀 주세요ㅋㅋㅋㅋㅋ
2345,🔥🔥🔥🔥🔥🔥🔥🔥
2346,어디 아픈 사람 같은데..
2347,🙈🙈앗! 내눈이
2348,ㅎㅎ섹시
2349,솔직히 스크류바 드신거죠?
2350,정말 큰일입니다
2351,잘 될거에요
2352,걱정안하셔도될것같아아요😂😂😂😂ㅋㅋㅋㅋㅋ 자기애과잉 푸핫
2353,@_jskubtrierh_ 어우
2354,떽!!
2355,@mean___zoo
2356,되게 잘하시는뎅👍👍
2357,오마이갓;;;
2358,아 깜짝...
2359,오...주여😱
2360,할로윈데데이 준비하시나요. 🤗🤗🤗🤗
2361,굉장히 피곤해보이시네요👍
2362,@chaehyun_0211
2363,푸흣!!!
2364,좀만 웃을게요 오빠 미안 ㅠㅠ ㅋㄹㅋㄹㅇㅋㅋㄹㄹㅋㄹㅋ
2365,이건 마음되로 되신듯👍
2366,처음에 사진보고 누군가 했네 성규님이었어ㅎ
2367,@_________19.02pm 아댯글존나웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2368,그거아니야
2369,푸하하하 웃어도 되지요~^^
2370,형님 입술이 보라색입니다 요새 시국이 이런데 건강 잘 챙기십쇼
2371,아이! 자두 같잖어 ! 입술 !
2372,헉 무섭다
2373,와 개놀래라
2374,보통 팬들이 주접을 떠는데. 본인이 먼저 한술 더 뜨시는 형. 리스펙🔥🔥🔥🙏
2375,형 제발
2376,네가 알던 장성규가 맞나?
2377,아주 잘됬다;
2378,와 섹시ㅂ....아 발보고 체팅쳤다
2379,깜짝아
2380,장파이어가 아니라 장풍맞으셨네요
2381,그냥...늙엇는데요형 요즘 힘드신듯
2382,진심 ~~??😤😤😤😤
2383,누구세요
2384,안경벗고 내리면서 0.5초 보니까 지코인줄알았어요
2385,@byunghun_brian 지현우닮았다
2386,@hyeeun_0925 댓글 미치겠다..
2387,무사워요😢
2388,恐い
2389,이건 섹시가 아니고 (새)색시
2390,오빠가 명치적이긴헤..
2391,무서워요..
2392,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋ아죠씌 올만에 빵 웃었네룤ㅋㅋㅋㅋㅋㅋ
2393,@yoongoing 아 여기 베댓 대웃겨 진짴ㅋㅋㅋㅋㅋㅋ
2394,왜그러는거에여 진짜 깜짝놀랬어유
2395,놀래라...
2396,아진짜 드립력ㅌㅋㅋㅋㅋㅋ
2397,화장이 쎄서 조명 밝은데서 찍으시면 더 이쁠듯
2398,피드 내리다가 놀랬잖아 하
2399,"이건 진짜 ,, 참을 수 없다 @shs__j"
2400,엥
2401,아 진짜이...🔥🔥🔥하지마 매력덩어리!!!
2402,;;;;;;
2403,"@binnnnn_01 보고 놀래서 언팔할뻔,,,"
2404,"잘 안된다가 아닌,잘 된다 같은데...
오타 나신것 같네요...💗"
2405,풋
2406,욕하면 안되는거죠? ㅋㅋㅋㅋㅋ 🤔🤔🔥🔥🔥
2407,ㅇㅈ ~~~~
2408,Vampire :o
2409,화장만 지우면 될 듯
2410,저기.. 지금 내머리속의지우개 티비로 보고 있다가 광고 하는데요ㅠㅠ 레디큐 광고 20번째 하고 있어요ㅠㅠ 지금도 계속 하고 있어요!!
2411,"ㅇ h ,no🙄"
2412,ㅋㅋㅋ 개그맨 해도 될 듯
2413,진짜 구라치고 잘생겼다
2414,Mysterious
2415,섹시... 아니고 너무 고우신데.....
2416,@_seyoung06
2417,"오 무써..,"
2418,형 에뛰드알바하려고 머리기르는거여쒀요????
2419,헥 섹쉬!!!
2420,언팔각
2421,오빠 정말 섹기하세요
2422,언팔하고갑니다 ㅋ
2423,그만섹시하고싶데ㅋㅋㅋㅋㅋ
2424,뭔가 BJ케이 닮아보임
2425,왜그러세요.. 이러지는 마세요..
2426,형....형의 잡것이자 팔로원데 다음 워크맨 콘텐츠는 잡것체험 람 해줘.....
2427,안 섹시해요. 그만 하세요🔥
2428,형 어디 아파?
2429,오빠 코 옆에 파데 뭉친거 비밀로 해줄게요 멋있으니깐
2430,L 아니구요?
2431,이미 이루신거 같은데....?
2432,아.. 형 왜이래
2433,팔로우 끊도록 할께요 형님
2434,🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
2435,너무 몰래서 차단할 뻔 했어요...🤣
2436,색시를 하시는 것도ㅎㅎ 물러갈께요😂
2437,정말 잘생기셧네요
2438,으음 으음 흠 잘못 본거라 생각하고 밥먹으러 갈게요😁
2439,그...그만 ㅋㅋㅋㅋ🔥🔥
2440,이준기 느낌나요ㄹㅇ!!🔥🔥🔥🔥🔥
2441,좀비분장하신거예요?
2442,3시에 셀카찍으셨나봐요
2443,뱀파이어 같아요ㅎㅎ😂
2444,섹시한부분이 뒤에 나뭇가지인거죠??
2445,아아아아내눈
2446,혹시 어디 아프신가요? 안색이 영..
2447,내가 이 형을 왜 팔로우 했는가란 자아성찰을 가질 수 있는 좋(같)은 기회였습니다
2448,@jju._.0620
2449,어맛 깜딱이얌
2450,왜 그래여....
2451,@06._.jul 댓글 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2452,무서워여😇👻
2453,아니
2454,어우
2455,틴트 ㅈㅂㅈㅇ
2456,누가 때렸어요.
2457,휴..질리는데 안좋아하기쉽지않은데..
2458,ㅋㅋㅋ....
2459,@eunee_hh 이것도 스카에서 위기에 빠지기 딱 좋은 게시물 같아 ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ
2460,립.....뭐사용하신건지 너무 궁금하다 버건디 이쁘다😍
2461,거짓말안하고 첨에 이상엽인줄.. 둘다 팔로잉하고 있어서 ㅋㅋㅋㅋ
2462,무셔워용~
2463,좀비한테 물린 분장 아 아니구나 뱀파이어라고 써있네 ㅎ
2464,오메 깜짝아
2465,헐🙌
2466,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ할많하않!🤣🤣🤣
2467,악
2468,진짜큰일일셉😢
2469,😱😵
2470,코끼임조심 .😱
2471,...무서워요
2472,어림도 없는 소리!
2473,entp..?
2474,김동성 선수인줄 😆
2475,.....? 꼬꼬무에서 이야기 잘하시니까 봐드리죠
2476,아..
2477,정신차리새오 형님👊😕
2478,첨 본순간 거짓말 안치고 이준기 배우님인줄 알았어요..
2479,하나도 안 섹시 👙 🤣🤣🤣🤣🤣
2480,비닮았어요형님ㅋㅋ❤️❤️
2481,어우씨..
2482,앙ㅣ쿠...놀라라
2483,오우쒸.....놀래라
2484,멘트 개웃겨요
2485,죠스바 드셨어요?
2486,Wow
2487,하;;
2488,순간 비랑 이준이 보였다리
2489,차은우씨?
2490,무섭🤦‍♀️
2491,스네이프 교수 같아요
2492,대충 섹도시발 짤
2493,와 류준열오빠다 ...!
2494,조커 한국맛+매운맛
2495,허익후...
2496,1초 이준기
2497,으이그 ㅋㅋㅋㅋ
2498,아오씨
2499,약간 뭔가 뮤지컬 배우 너낌...☆
2500,조커에여?
2501,좀비?
2502,..... ........
2503,웃고가여 ㅋ 피드내리다 빵터졌네 ㅋㅋ난 이런 농이 조트라 ㅋㅋㅋ
2504,너무 잘하시고 계시는걸요 ㅎㅎ
2505,？？？ㅋㅋㅋㅋㅋㅋ
2506,와 오빠 너무 젊어요 30대 후반 같아요 ㅠㅠ
2507,그게 맘대로 되는건줄 알았어요?
2508,Que tengas un bello día!! 👌🙌💟
2509,꼬꼬무 잘보고있어요 여기서 이러지 말아요🙏
2510,눈만 집중 공격 당하신거 아니죠?? 멍든줄 알았;;;;
2511,아2 깜짝이야
2512,성규님은 자존감이 정말 높은 것 같아요! 이런 피드를 볼때마다 얼마나 놀라는지...
2513,그거 어떻게 하는 건데
2514,장좀비삘나는데요ㅋㅋ
2515,킹키부츠 보고오셔서 그런신줄 죄송합니다 ㅜ
2516,아....😱
2517,🤔
2518,오엠쥐
2519,????????????????
2520,롸?
2521,"깜짝이야.... 놀랫네., , 후.."
2522,ㅋㅋㅋㅋ 아 나의 개그맨 ㅋㅋㅁ
2523,형님 흡혈귀 하십니꽈?
2524,....
2525,어디가 섹시?.......
2526,방금전에 밥먹었는데..
2527,그니까요...언제까지 제 심장 파열 시키려구 그래요😭
2528,팔로우 취소
2529,순간 신고 누를뻔햇습니다 성규님
2530,아... 하트 패스 ㅋ
2531,ㅋ
2532,우와 그 엘리자벳에 나오는 김준수 인줄 잉 왠 배우 이랬는데 오잉 성규님이시네요 ㅋㅋ 👍👍짱
2533,At a glance i thought you were lee dongwook 😆😆
2534,더 섹시해져야돼
2535,뭐라는거야!!!!!🤨
2536,아 나도 모르게 좋아요 눌렀네...
2537,금주!🙄
2538,1초 이준기 미안합니다 사죄합니다
2539,이 섹시 봐라 👍
2540,쩝
2541,월정액 서비스로 장성규씨 나온 방송들 보고 있어요.
2542,사진보고 뭐 잘못먹었나 생각했는데 분장이였네요👏
2543,성규찡..그만...그만요...
2544,아c 깜짝이얔ㅋㅋㅋㅋㅋㅋ 스크롤다운하다가 겁나 깜딱했잖아여
2545,So handsome 😍😍😍😍😍😍😍
2546,얼굴이 창백해요..괜찮으세요???
2547,아~~~~~~~섹시하고싶다~~~~~~~~
2548,잘되시는것 같아여.. 걱정마세어
2549,형님 선 자꾸 밟지 마십쇼....
2550,그섹싶:;;;
2551,흠..
2552,어우 깜짝아... ㅋㅋㅋ🤗
2553,뭐래 ㅋ
2554,형 만취해서 다음날 후회할꺼면 충분히 해도돼...😢
2555,"Can't help but always giving idol vibes, poor hyung😂. Also the 장파열 joke was pretty funny, not gonna lie👌🏻"
2556,하라라라라라라라;;;;;
2557,웃자~~ 나도 그랬음~~ ㅎㅎ
2558,악 내눈
2559,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 웃경
2560,세상사는게 맘대로 되지않죠...머 어쩌겠어요 섹시하게 태어난것을...받아들여야죠머...
2561,아우 깜짝이야
2562,섹규 나왔답🥰❤️
2563,으
2564,미치겠다😂😂😂
2565,그마앙
2566,잘하구계십니당ㅎㅎ
2567,타고났나봐요~^-^ㅋㅋ
2568,악! 내 눈!!!! 너무 눈 부시잖어😢
2569,정국인줄ㅎㅎ 개잘생김❤️
2570,양심 잃어버린 사람들 겁나 많네..
2571,형님 이러시면 안됩니다
2572,풉ㅋㅋㅋ 오늘도 웃고가요~~~🤣🤣🤣
2573,뱀파이어?
2574,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃음만 난닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
참나😟😟😟"
2575,이 깜짝아
2576,공감합니다. 영화배우 주인공같네요(좀비영화)
2577,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아닠ㅋㅋㅋㅋㅋ 댓글ㅋㅋㅋㅋㅋㅋ 앀ㅋㅋㅋㅋㅋㅋㅋ😆😆😍😆
2578,초콜릿 드셨어여??
2579,블루베리 먹었어요?
2580,아 모야
2581,놀랬음돠~🤡
2582,형님 마우스피스 끼신거 같습니다
2583,왜 형은 다 웃기죠.. 너무 웃겨요 형 😂😂
2584,코에 화장떴다떳다 비행기~
2585,누구냐 너
2586,#섹파이어#섹파
2587,립정보쩜여
2588,형님 파데꼈어요..
2589,Sexy
2590,도른자 형이다
2591,장섹시
2592,아 깜짝야 누군지 몰랐다....
2593,@yoooooonj_ 틴트 어디껀지 궁금하다
2594,레드와인을 얼마나 마신거에요?
2595,내리다올리고내리다올려봤다...
2596,오늘 팔로우 취소할 뻔 했습니다
2597,팔자에 뭐 칠한거야 더 나이들어보여~~~~~
2598,파국이다
2599,아 깜짝야......
2600,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
