,댓글
1366,브라더가 리메이크아닌가요??
1367,그건 진짜 ㅇㅈ 브라더가 진짜 애니라면 리멬은 뭔가 심오하고 더복잡해서 머릿속에는 리멬이 많이남는..
1368,"원작 = 만화, 브라더후드(애니)"
1369,"비 원작 = 원작애니메이션(우울한분위기), 극장판"
1370,"브라더후드가 원작인 것도 원작이지만, 작품성도 넘사벽이에요. 강연이 유명한 것도 브라더후드로 유명한 것이구용."
1371,ㄴㄴㄴ
1372,안 될걸?한번도 안 해봐서 모르겠네
1373,요즘 다 될걸
1374,됩니다~
1375,됨
1376,m버스는 안되고 빨간광역버슨 다 됨
1377,돼
1378,아 버스에서 수업 들어야하는데ㅠㅠㅠㅠ데이터 바닥나겄네ㅠㅠ고마워ㅠㅠ
1379,근데 버스 인터넷 그리 좋지는 않아서
1380,인포 21 쿠봇 or 인포통해서 종합 강의 시간표 수업계획서 ㄱㄱ
1381,그러게
1382,"교수님 요즘 바쁘신가보다,,"
1383,십만원 밑은 다 비슷비슷하니까 디자인보고 골라봐!
1384,브랜즈꺼 사세요 완전조음..
1385,땡큐 ㅎ
1386,더 비싼거 사라는거죠?? 가격대는 어느정도..?
1387,너무 양호
1388,나 화면불량ㅋㅋ
1389,헐어떤데?
1390,OLED 패널은 검은 화면 틀었을 때 아예 까맣게 나와야 하는데 LED처럼 까맣게 안 나오고 빛이 나와서 회색으로 보영
1391,그럼 어떡해??ㅠ
1392,ㄱㄴㄲ
1393,난 이 교수 너무 싫음 이번 이후로 다시는 수강안할거
1394,^오^
1395,헐 미친거아님?
1396,중국에 가족이 있습니다 살려주세요잖아 저거
1397,짱이 짱 했고 공안이 공안했다
1398,중국겜은 하는거 아님 ㄹㅇ
1399,쭝이 -쭝- 한거임
1400,여자임
1401,?
1402,너가 용기를 내야지
1403,야 건장한 남성이다.
1404,해주세요 하면 해드림
1405,자 여러분! 이게 자주 찾아오는 기회가 아닙니다!
1406,zㅋㅋㅋㅋ 개웃겨 저요
1407,사진 올려주시면 칼답 드려용
1408,ㅋㅋㅋㅋㅋㅋㅋㅋ 재밌으실 것 같네요
1409,형 나랑할래?
1410,삭제된 댓글입니다.
1411,ㅋㅋㅋㅋㅋㅋ병신같넼ㅋㅋㅋㅋㅋ
1412,아직 안 팔림
1413,나
1414,삭제된 댓글입니다.
1415,팔린것같습니다!
1416,당돌하네
1417,반갑다!
1418,호탕한게 마음에 듭니다요
1419,그래 눈썰미가 좋은 친구구나 쪽지주렴!
1420,어딜 간보려고. 인생은 도박이다
1421,맞다
1422,나 남자들한테 인기 존나 많다. 만석이야 미안
1423,진짜임 이거
1424,나 재밌다
1425,반갑다
1426,이래라저래라 하지마
1427,ㅇㅋ
1428,"저희도 몰라요,,,,,,,,"
1429,내일 관련부서에 전화해보세요
1430,아닐걸요...?
1431,그게 뭔데요 우리가 어떻게 알아요 ㅋㅋ
1432,어제 국교처 전화해서 물어봤는데 계절이랑 상관없대용
1433,혹시 신청하셨나요??
1434,삭제된 댓글입니다.
1435,아홉수 우리들 제가 참 애정하는 작품이에요!! 추천합니다
1436,별이삼샵
1437,다음웹툰 창백한 말!!
1438,아는여자애 바연길 전독시 이번생도잘부탁해
1439,추천하고 싶은 건 많은데 제일 애정하는 로맨스는 청춘블라썸이랑 동트는로맨스
1440,롤랑롤랑 화이트블러드
1441,저도 동트는 로맨스!랑 트럼프(판타지)랑 귀곡의 문(귀신 종종 나오지만 주인공들이 다 잡아줘서 괜춘) 추천해용
1442,"현혹, 헬58"
1443,"취향저격그녀, 바른연애길잡이"
1444,"힐링물 좋아하시면 ""이래서 애들은"" 추천드려요 베도라서 잘 모르시던데 그림체도 아기자기하고 재밌어요"
1445,하나하나 답변은 못해드려도 감사합니다!
1446,레사! 얼마전에 완결났는데 띵작이에요
1447,흠흠 1화보고 오겠음
1448,이거달달해 ㅠㅠ 매주 쿠키 굽는중
1449,네이버만 받아용~
1450,레사 무조건이요 위에나온 거 대부분 봤는데 전독시랑 레사가 ㄹㅇ 꿀잼
1451,저도 졸업이에요 28.. 대학원 ㅠ
1452,빠른건 아니지 나도 29살 2월에 졸업임ㅋㅋ
1453,살짝? 근데 허용범위 안이지
1454,보통 26~27에 하죠 28이면 마이 늦은건 아닌데 늦은감이 없지 않아 있네요
1455,그럴수있지 않나?? 재수하고 1년휴학이면 28이잖아
1456,어차피 취업하는놈이 승리자임
1457,28에 졸업하고 대학원진학하시나요?
1458,"아 대학원 졸업이에요 ,,,,ㅠ 동갑인데 반갑네용"
1459,사랑할 때 그런 감정이 생기기도 하지만 그러것이 사랑의 정의라거나 사랑을 구성한다고 보기 힘들것같아. 상대의 행복을 관전하는 낙은 사랑하는 대상과의 단단한 사랑을 보장하기 어려울것같아. 쉽게말하면 여차하면 무너질 수도.
1460,진지하시길래 저도 진지하게 해봤어용 이런 고민 너무 좋네요 땡큐
1461,"적분의 신이 울부짖었다 ""크르르르시그마르르르"""
1462,이거왜케어렵냐 풀면나도알려주
1463,두개의 벡터를 내적해서 선적분한게 면적분과 r벡터를 외분한것과 같다
1464,이거 가우스 theorem인가?
1465,과목이 뭐임? 저게 프라임 좌표면 보통 r'벡터가 단위벡터로 주어질텐데
1466,푸는거 말고 생각으로 해야할거 같은데 좌변에서 r'으로 적분하니까 r은 적분식에서 꺼낼수 있고 순서 바꾸면 마이너스 부호 붙고 r'따라서 폐곡선 한바퀴 돌리면 넓이 나오는거 아님? 어떻게 푼다기 보다 그냥 등식같은데
1467,푸는게 아니라 앞에 뭐 배경이 없음?
1468,ㅋㅋㅋㅋ
1469,Help.. me..
1470,5k<
1471,이거 물리법칙이었던것 같은데
1472,그대로 구글링햇ㄴ는디 안나옴여ㅠㅠ
1473,r'이랑 dr' 곱하면 da
1474,나봤구나!
1475,나도 오늘 칸나에서 존잘봄
1476,코트?
1477,삭제된 댓글입니다.
1478,삭제된 댓글입니다.
1479,나도 2층에서 봤는데 그분인가
1480,그 검은색에 머리짧은 분 아닌가?
1481,뭐입으셨나요?
1482,셔츠
1483,네 아닙니다
1484,맨투맨
1485,오 뭐입으셨나요?
1486,까만색이었던거같아용
1487,오 같은분인가ㅎ
1488,외투는 몰라요
1489,낼 탐탐가야겟당
1490,전1층이었는데 그분은 모르겟네여
1491,사실 안눌렀다
1492,그 글을 누른 순간
1493,릴레이 소설 게시판으로 이동했다!
1494,"그는 과거 자신이 올렸던 글이 Wls 라는 댓글이 적힌 걸 생각하며 이 이름모를 누군가에게 그 기분을 알려주고자 댓글을 달았다. ""찐"""
1495,"그리곤 적분의 신이 울부짖었다 ""크르르르시그마르르르"""
1496,뭔과제??
1497,수업내용이랑 상관없어보이는데ㅋㅋ
1498,세번째ㅜ과제!
1499,식단짜는거??대충 짰는데 난ㅋㅋㅋ
1500,수업들어야 알수있는거야 혹시....? 어케해ㅠㅠㅠ
1501,ㅇㅇ 수업내용토대로 짯어 기냥..
1502,9주차 안들었는데 들어야겤ㅅ다....ㅎ
1503,감이 하나도 안잡혀서ㅠㅠ
1504,난 아무리 수업자료를 봐도 연관성을 못찾겄다
1505,아그래...? 진짜 타임머신 쓰는거랑 먹는거랑 뭔상관이지..
1506,하관이 어케 이상한거야? 코? 턱?
1507,ㅇㄷ서땀?
1508,업보
1509,마스크 빌런
1510,안타깝지만 니잘못
1511,난 반대로 내가 따였는데 코입하관 다 이상햇엇음...그래서 프사보고 차단했음 ㅠ
1512,음..입부분?
1513,입이 이상할 수도 잇구낭..
1514,길가다가..
1515,잘생남인가보네..
1516,아근데 너가 번따할땐 너마스크 내림?
1517,내릴때도 있지
1518,왜업보야...
1519,너가 안보고 딴건데 감수해야지
1520,티내기도 싫은데 막상 티낼곳도 없고 마음에 여유는 없는데 행복하고는 싶고..
1521,외로운건 여친이없어서 외로운건가 친구가없어서 외로운건가
1522,내얘긴가....동지가 있구나 그래도...
1523,친구가 있어도 괜히 약속잡으면 돈나가고 할건많고 시간적 여유는 없고 넘 외로워짐..
1524,인정....여친도없다...더외롭다
1525,화이팅합시다..
1526,소식 보이면 짱남 언팔하는게 당연
1527,"반반이지. 궁금한거반, 짜증나는거반"
1528,서로 팔로우 유지해서 뭐할거... 걍 잘 됐다 생각해
1529,난 늘 궁금하고 그랬는데 걘 아니었나보네..
1530,나!
1531,오꼬노미돈까스 감자샐러드 사각단무지 배추김치 쌀밥 미소장국
1532,뭔가용ㅎㅎ
1533,비밀!
1534,고마워 ㅎㅎ
1535,교수들은 학부생 때 과제 바로바로 했거든
1536,아 나 죽을거같아..
1537,바로바로 해도 쌓이는걸 우째ㅋㅋㅋㅋㅋ
1538,앙 물리진자////
1539,?
1540,단진자운동 하고싶다
1541,제2긱이 훨씬 나아요
1542,공대면 우정원
1543,행긱
1544,오오 그렇군요.. 우정원이 그렇게 시설이 별로인가요?
1545,거리 때문에?
1546,ㅇㅇ
1547,거기는.. 설캠 아닌가? 역시 기숙사 시설도 설캠이 더 좋은건가
1548,제2긱도 우정원에 비해서 좋은거지 절대적으로 좋다고 볼 순 없음 ㅇㅇ 우정원 지금 공사 중이니깐 행긱처럼 되길 빌어야지 ㅜ
1549,오오 그랬으면 좋겠다! 다음 학기부터 기숙사 생활 시작할 것 같은데 너무 기대하면 안되겠지 ㅠㅠ
1550,오늘 내 세상이 무너졌어
1551,그 사람도 널 많이 생각했으면 좋겠다
1552,그 사람은 너의 연락 기다릴껄??
1553,나도 같은 상황인데 카톡 해볼지 말지 맨날 고민해
1554,"맘 편하게 먹자! 지금 당장 연락해도 되지만 안한다는 마인드,,, 힘들지만 생각이라도,,,, 그럼 조오오금 나아지더라구"
1555,많이 그립겠다.. 기다려보는것도 좋을거같아
1556,헤어졌니...
1557,아니 이거 썰 생각나서 드립친건데.. 쏘리
1558,아아.. 미안 못 알아들었네ㅠ 세상 무너진 것같이 외롭고 힘든건 아니고 그냥 대나무숲 하고 싶었어
1559,울컥했다... 위로해줘서 고마워
1560,너무 혼자서만 맘 고생하려고만 하지마
1561,당신 되게 따뜻한 사람이다.. 나 에타에 대나무숲 처음 해보는데 위로 많이 받네 고마워 진심으로
1562,"시험 준비하는 사람이라 힘들다고 그만한거거든. 내가 연락해서 잡으면 그 사람 공부 방해하는 것 같기도 하고, 글쎄.. 그 사람 마음을 모르니까 나도 잘 모르겠어"
1563,사정때문에 못 만나는거면 진짜 어쩔수가 없네. 어렵다 어려워
1564,"맞아 연애 진짜 어려워.. 내가 좋아하는 사람이 나를 좋아해주는 것도 힘든거고, 애초에 난 내가 많이 좋아했어서 더 놓기가 힘드네. 위로 고마워!"
1565,그래서 어떻게 하려고!!
1566,그르겡 뭐 어떻게든 되겠지
1567,나 맨날 새벽만 되면 울면서 카톡 지웠다가 썼다 반복해.. 동병상련이네
1568,"안좋게 끝난게 아니라서 더 미련 남는 것 같아,,시간 지나면 괜찮겠다해도 소용없는거 같고"
1569,진짜 맞아. 이것도 이 악물고 2주 버틴건데 오히려 더 보고싶고 이 사람 아니면 못 만나겠다는 생각만 강해지더라 나는
1570,ㅎㅎ.. 시험 끝나고 연락해도 되려나.. 잘 모르겠다
1571,공감해줘서 고마워.. 우선 시험 곧 끝나서 기다려보려구..! 그때 안 오면 내가 해도 될련지는 잘 모르겠다
1572,ㅅㅂ...
1573,이가네부대찌개
1574,가마로 맛있움????
1575,저기 부대찌개는 두꺼지빕아님??? 하여튼 고마워 먹어보깨🐽
1576,자기개인소견 까지 덧붙이는거때문에 몰입해서보다가 꼬르륵거리네 죽여버리고싶다 오늘 잠못자면 복수하러감
1577,두꺼비 부대찌개?
1578,사이코야?
1579,이미다여트 실패해서 ㅎ 근데 맛있어보인다
1580,와 ㅁㅊ
1581,하.ㅜㅜㅜ😋😂
1582,ㅡㅡ
1583,죽을래?
1584,핫게가서 모두의 다이어트를 망치는거다
1585,너 어디사냐
1586,와 해장국 졷된다
1587,장모님 부대찌개 먹으러가야겠구만 ~~
1588,나랑 사귀자
1589,손톱사진 극혐
1590,혼밥할곳이나 포장해서 자취생이 먹을만한곳 ㅊㅊ좀.... ㅈㅂ
1591,너 진짜 돼지당
1592,혹싀 카메라 정보 좀....요..!
1593,저기 칼국수랑 생선튀김 혜화칼국수 아니야??
1594,이 집 색감 ㄹㅇ 맛집이네~!🥳
1595,겐코 새우장 덮밥 얼마에요?
1596,떡볶이 어딘지 알려주라
1597,땡입니다!
1598,맛있어!!! 근ㄷㅔ 달콤맛보단 매콤이 맛있을거같오
1599,헐뭐야 답글안써짐; 영통에 맛있는데 쫌만 알려주라 ㅠㅠㅜㅠㅜ
1600,앗 정답👏👏👏👏먹잘알 인정합니다
1601,"맛있는데 알려줘,,,,,, 근데 난 혜화칼국수는 그냥 그랬음 혜화생선튀김으로 바꾸면 ㅇㅈ"
1602,ㅋㅋㅋㅋ나보다 잘 아실거같은데 자주가는 집만 알려드리자면 삼겹살 - 무한통삼 마카롱 - 뉴벨라 덮밥 - 호식당 제육 - 청진옥 부리또 - 영통 중심 아마스빈 옆에 있는거ㅠ 어디더라ㅠㅠ 양식 - 쏘니스 (여기 존맛 샐러드 - 푸오코 치킨 - 엄마닭 (감튀 세트 추천 요쏘 추천 꼬꼬아찌 육개장 - 육대장 락빈 - 콩나물국밥 맛있음 좀 먼ㄷㅔ 사랑집인가 순두부집 있는데 맛있음 칭따오양꼬치 꿔바로우 맛있음 보영만두 ㄱㅊ 교동짬뽕 짬뽕밥 수누리 욕 많이 먹던데 난 좋아함ㅋㅋㅋ 안 먹어봤지만 가고싶은 곳은 골치연구소랑 주원초밥! 일단 기억나는 건 이정도입니다아 ㅎㅎ
1603,아 가독성 에바네염 ㅎ 아진짜? 난 칼국수도 좋아써 ㅎㅎ
1604,파인애플파이 어디껀지 답남기면 봐준다
1605,다 읽어줘서 고맙다 할려다가 파인애플 어디껀지 써놨는데ㅋㅋㅋㅋㅋ잘 안 읽었지ㅠ
1606,앗 파리크라상 이게 저 먹는거 명칭인줄 알았는데 제과점 이구나 미안 슥읽었당
1607,ㅋㅋㅋㅋㅋㅋ아냐 봐줘서 고마오^~^ 저거 꼭 드삼
1608,웅 스크랩해두고 식욕없을때 볼래 삭제하지마 ㅜㅡ ㅜ
1609,마자유~~
1610,😈나만 돼지될 수 없지
1611,나는 혼밥 만렙이라 무한통삼도 혼자 간적 있어ㅋㅋㅋ혼밥하기 젤 편한 데가 수누리랑 부대통령인거 같고 덮밥집 중국집 국밥집 부리또 햄버거 돈까스 이런 것도 무난~~ 내가 위에 말한 쏘니스도 가끔 혼자 가서 먹고 골치연구소도 포장이면 더 싸고 많이들 포장하나봐 ㅎㅎ 나는 맘터 순살치킨 8500짜린가 그것도 자주 포장해먹었옹 최고당 돈가스라고 생겼던데 거기도 혼밥하러 가려구ㅋㅋ 락빈이나 돈통마늘보쌈은 좌식인데 그것도 그냥 편하게 혼밥 했어 맛있어! 글구 가마로 닭강정도 포장 추천햇 롯데마트 1층이나 홈플러스 1층 푸드코트에도 먹을거 많으니깐 거기도 가끔 가도 좋을거같어 난 본죽도 좋아해서 하나를 두개에 나눠서 포장하면 끼니 대충 해결하기 좋아서 시험기간엔 글케 했고.. 배달은 많이 안시켜봤는데 찜생찜사 김치찜이랑 깻잎두마리 치킨이랑 푸라닭망포점이랑 오븐과 치킨이랑 트러블앤아트 파스타 다 존맛탱이야 주저리주저리 썼는데 도움될진 모르겠다 ㅋㅋ 일단 이정도!
1612,오 무한통삼 혼밥 받아줘? 나도 혼밥 잘하는데 엉생에서 1인 안된다길래 ㅜㅜ 땡큐
1613,근데 지금 주인 바뀌셔서 잘 모르겠다ㅠㅠ 전화하고 가는거 추천!
1614,ㅎㅎ고마옹🐷
1615,ㅋㅋ기여워 너처럼 맛집찾아주는 친구 있으면 진짜 좋을듯ㅋㅋ
1616,아이폰 xs입니다!
1617,기본카메라인가요?! 색감이 쨩 맛잇어보여서용..!
1618,기본에다 인스타 보정 입혔어요!! 색감은 채도만 좀 올리고 나머진 다 선명도나 밝기로 조절했습니다ㅎㅎㅎ저는 그게 젤 맛있어 보이더라구욥
1619,음식 사진 찍을 때 참고할게용!! 감사해요!!
1620,정다압~
1621,고마워용ㅎㅎㅎ
1622,연예인 사진으로 예시라두 올리시면 좋을듯요
1623,앗 옾챗 주시면 예시 보여드릴게용!
1624,350
1625,대기업이 보통 그정도버나??
1626,초봉은 많이 안갈리는듯 하던데
1627,세후 350이 연봉5천대로암
1628,세전에 순수받는거 말한건디..
1629,수당없이 월급이니깐
1630,우울증 약 효과 좋다던데 병원 가면 될듯 ㅇㅇ
1631,어제 알바에 스트레스받는다는 친군가..
1632,부모님이 대처를 다른 식으로 하셨어야 했는데... 왜 그렇게 대응하셨을까 ㅜㅜ 토닥토닥
1633,진짜 슬프다... 나도 그랬던 적 있어서 더 마음아프고... 면접 잘 보고 또 힘들면 여기나 쪽지나 하고 싶은말 많이 풀어 익명으론 뭐라 말해도 진짜 네 평판에 일 생길 걱정 안해도 되니까.
1634,항우울제 드세요 병원가서
1635,너의 슬픈 생각을 얘기하면 듣는사람이 너를 싫어할까 무서워서 감추고 사는거라면.. 너를 아껴주는 사람들은 너가 그런얘기를 했을때 자기한테 의지한다고 생각하고 더 잘 들어줄거야 가끔은 이기적으로 행동해도돼 쿄쿄..
1636,면접 전날 힘든 일 생겨서 우째 ... 부모님도 글쓴이도 많이 지친 상태인가봐 일단 면접 잘 보고 글에 쓴 대로 병원도 다니고 약도 먹고 노력해봐 우리 한번뿐인 인생 행복하게 살자구~ 화이팅
1637,댓글보는데 또다시 울컥했다가 이제 진정하고 면접 준비하려구요 다들 정말 따듯해요..감사합니다. 병원 가라고 해주신 분들도 아무렇지 않게 말해주신게 정말 감사합니다
1638,잘보구 오세요 응원할게요
1639,"글쓴이 많이 힘들었겠다...너무 힘들었겠다 정말..기프티콘 하나 보내주고싶어 내친구였다면 나는 말없이 계속 안아줬을거야..ㅠㅠ면접 잘 보고오고 끝나자마자 꼭 맛난거 스스로에게 사줘,,너무 고생했어 죽고싶을테지만 우리 올해만 딱 이번 겨울만 잘 버텨보자 정말 응원해 우리 동문친구"
1640,그 글은 잘 모르지만 아니에요..
1641,부모님은 주변에 이런걸 못봐서 그런걸까ㅜㅜ 고마워
1642,나도 에타는 아니지만 익명으로 좋은 익명친구 만나서 이야기 많이 하고 털어놓으면서 좋아졌어
1643,너무 고마워 맞아 나 실제친구들한테 이런 모습 말하는거 너무 두려워.. 나 내일 면접 끝나고 쪽지해도 될까 ㅜㅜㅜ 지금 많이 좋아졌다니 다행이다
1644,고마워 분명 잘 들어줄거 같긴 한데 혹시나 동정어린 시선으로 보진 않을까 한 번 얘기하면 더 의지하게 돼서 지치게 만들진 않을지 싶고 ㅠㅠㅜ용기가 잘 안나..
1645,내가 너 입장이 아닌데도 되게 고민하게 되는데 너는 얼마나 생각이 많을까.. 그래도 가끔은 남들 눈치보는 것보다는 이기적일 필요도 있다고 생각혀
1646,응응 그래두 네 댓글 보면서 조금 용기가 났어 이렇게 나 모르는 사람도 이해해 주는데 ..고마워요
1647,고마워 정말 .. 꼭 가볼게 너두 늘 행복하길!
1648,고마워 정말 ㅜㅠ 가는 길인데 아직도 마음 착잡했는데 덕분에 위로받고 있어.. 힘내 보려고! 동문이란 이유로 이렇게 응원받을 수 있구나 너무 고마워
1649,해외주식은 안해서 잘 모르는데 아마 수수료때문에 약간 올랐어도 수수료만큼의 수익이 오른게아니면 마이너스일거에요
1650,애플 주식 한 주가 14만원을 넘어가는데 대체 뭘 사신거에요?
1651,한주 통째로 아니고 0.005주 이렇게 사는게 수수료가 암청 비싸요 아마 그래서 그럴수도있어요
1652,아 감사합니다
1653,0.005주인가 뭣도 모르고 이벤트하길래 했어요
1654,흐음 아마 수수료가 고려됐거나 환전관련한 개념이 고려됐을수도 있을 것 같아요
1655,아그럼 지금이라도 더 사면 수수료가 내려가나요?
1656,더 사는만큼의 수수료가 또 들겠죠ㅠㅠ 살때마다 수수료는 붙으니깐요
1657,아 모르고 했네요...하
1658,아맞다 7000원이니까 얼마안하지!
1659,했어요!
1660,감사합니다!!
1661,나도 그랭
1662,나도 그러는걸
1663,그래도 친구한테는 진지하게 함 말해봐 말없이 그러면 오해만 커짐
1664,나도 그럼.. 근데 이제는 그냥 친구들도 그러려니함
1665,나도
1666,나돈데
1667,나도
1668,내 친구들도 그러더라
1669,시간이랑 요일은요?
1670,협의 가능합니다 연락주시면 오셔서 조정하시면 될것같습니다
1671,이성적으로는 좀 그럴거같긴한데 얼마나 심하냐에 따라??
1672,난귀여운디
1673,동성이면 좀 한대 치고싶던데
1674,어머 자기야 남자 말투가 웨~~??
1675,말투는 고치면 되는데 목소리는 ㄹㅇ 좀 그래
1676,광희 지인으론 ㅇㅋ여도 친한 친구로 두기 힘들듯
1677,공감
1678,한달정도 같이 쓸 생각 없나용?
1679,온뇨쇼 쵸몬도
1680,칭찬은 아니지
1681,그냥 면전에 욕한거지뭐
1682,😐
1683,앜ㅋㅋㅋㅋㅋㅋ 개쳐웃기네ㅋㅋㅋ오랜만에 듣네ㅋㅋㅋ
1684,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1685,ㅜㅜ나도 이거 말로 하면서 들어왔음 ㅋㅋㅋㅋ
1686,그렇겠지? 가끔씩 뜬금없이 생각나네
1687,타과이긴한데 그 나라의 문화도 같이 배우느냐 안배우느냐 차이 아닌가요...?
1688,글커 등판
1689,영미문화를 주요 커리큘럼으로 배웁니다 영어라는 학문보다는 그 언어권의 문화 세부적으론 문화연구 미디어비평 그리고 역사 문학까지 기존의 80년대 영어 위주전공에서 커리큘럼이 점차 변해가고 있는 추세에요 교수님부터 강좌 범주까지
1690,글커 영미문화학과는 미디어학과나 마찬가지라고 보면 됨 단지 영어로 배울 뿐 글커 영미어문학과는 영어영문과랑 비슷하고
1691,근데 글커친구 얘기들어보니 큰 차이없다고 했었어요
1692,아 그렇군요!!감사합니다~!
1693,글커 말하시는건가요?!!
1694,이 말에 동의 그래서 저 영어영문 안 쓰고 글커 썼어요 후회없슴당!
1695,혹시 글커분들은 주로 진로가 어떻게되시나요?
1696,10분만 기다려봐요. 지나가는 길에 확인해줄께요
1697,우와 감사합니다 🥺💓💓
1698,열심히 퇴근중!! 3분안에 지나가요
1699,넵 감사합니다 💓 조심해서 들어가세요! 날도 추운데 옷 잘 여미시구!!
1700,다 닫았어요. 붕어빵도 호떡도ㅠㅠ
1701,헝....ㅠㅠㅠ 그렇군요 허헣 ㅠㅠㅠ 감사합니다! 조심히 들어가세요 ❤️🧡💛
1702,편안히자요ㅋㅋㅋ
1703,멋있는데 느끼해서 때리고싶다
1704,자랑할 곳 없어서 에타네 자랑함
1705,삭제된 댓글입니다.
1706,둘다틀림 ㅋㅋㅋ
1707,헉 어떻개 풀었어요 나두 0점 ㅎㅅㅎ 그냥 공식에다 박으면되는건데 왜 틀렸지
1708,2번 어떻게 푸셨어요..?
1709,익2야 포기하지마
1710,너도 포기하지마
1711,키르히호프 ㄲ
1712,저기에 키르히호프를 써요?
1713,ㅇㅇ
1714,돈벌라고!
1715,여자친구보려고
1716,난 걍 죽고싶음
1717,죽을 용기가 없어서..
1718,그걸 알고싶어서 살고있음
1719,삶에는 이유같은게 없음.
1720,다들 우울한소리하지말고 힘내서 사세요!
1721,글쎄 나도 왜살고있을까
1722,그래서 뭐라도 키우는 중 ...
1723,그렇게 다들 사는거에요 왜 사는지 그 궁금증을 잊고 사세요 바쁘게 맨날 나 왜살지 죽으면 뭐가있지 이런생각만 하면 득되는거 하나없고 우울해지기만 해요
1724,삶의 이유를 찾기 전에 방 청소부터 하자. 방 청소 끝났으면 쓰레기통을 비우든 샤워를 하든 하자. 이제 뭐 좀 먹자. 먹었으면 설거지하고 양치도 하자. 담배 피우면 한 대 피우면서 남겨둔 과제는 없는지 점검해보고 있으면 처리하자. 과제를 하다보니 모르는 게 있다면 전공서적을 펼쳐보거나 잘 아는 친구에게 물어보자. 오늘로 안 끝날 것 같아? 그럼 내일을 위한 계획을 세워보자. 5분도 좋고 1시간도 좋으니 다가올 내일을 무언가 의미있는 일로 채워보자. 그렇게 하루를 살아보고 그래도 모르겠으면 나중에 내가 사는 방법과 생각하는 것에 대하여 길게 적어보겠다. 난 우울증으로 죽으려고 시도도 해보았다. 어쩌면 왜 사냐라는 허무주의의 늪에 발을 디딘 네게도 도움이 될 지 모르겠다.
1725,사람이 삶의 이유를 찾는 것은 굉장히 당연하고도 희망적인 신호입니다. 내가 왜 살아야 하는지를 모른다는 것은 내가 어디에서 왔는지를 모르기 때문입니다. 내가 어디에서 왔는지를 알게 된다면 내가 왜 태어났고 내가 무엇을 위해 살아야 하는지 알 수 있습니다. 우리가 사는 세상은 진리에 비하면 신기루에 불과합니다. 수많은 사람들은 사후세계는 인간이 만든것에 불과하고 세상의 주인이 인간이라고 생각합니다. 그리고 인간은 그렇게 교육받아왔습니다. 내 삶의 주인은 나이고 내가 세상의 중심이라고 당연하게 생각해왔죠. 하지만 진리가 아닙니다. 세상은 신에 의해 창조되었으며 우리도 또한 그분의 창조물입니다. 이 사실을 인정하고 깨닫는데에서부터 진리는 시작됩니다. 허무맹랑하고 터무니없는 말이라고 생각하시겠지만 사실입니다. 내가 왜 살아야하는지 고민이라는 것은 여러분 인생에 귀한 기회가 온 것이라 생각합니다. 나에 대해 깊이 고민해보시며 충분한 시간을 가지시길 바랍니다. 지금 이 시간을 통해 여러분이 진리의 책장 첫페이지를 손에 쥐시길 간절히 바랍니다.
1726,재미난 영화 보고 맛난 음식 계속 먹고 좋은 음악 듣고 싶어서
1727,나도모르겟오
1728,어려운 주제다
1729,저도요
1730,자살할 용기는 없고 당장 내일이라도 사고나서 죽었음 좋겠다
1731,뭐 키우는데요?
1732,다육이랑 물고기.. 내가 책임져야하고 매일 밥 주는 일거리가 생기니까 살 이유가 생기는 느낌 이랄까요.. 꽃도 일주일마다 예쁜걸로 사서 꽂아놓으면 마음이 괜찮아지더라구요..
1733,진짜 죽으려는 사람은 이런생각안해요 자살할 용기없이 이런마인드로 사는건 그냥 본인이 인생 허무하게 날리는거에요
1734,나도..
1735,근데 진짜 목소리가 좋으면 엄청 매력적이더라 나도 최근에 느꼈어ㅋㅋㅋㅋ
1736,남자??
1737,어떤 목소리길래?
1738,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ살찐목소리?
1739,근데 목소리만 듣고하는거 개오바야 목소리 좋은남자라고해서 보면 잘생긴애 거의못봄 잘생긴애들중에 목소리 좋은애들 진짜 극소수 아니냐 목소리까지 좋으면 대박이고
1740,서예지 목소리는 어때
1741,전화를 2분이상 도저히 못하겠더라
1742,나 남자
1743,ㅇㅎ!
1744,들으면 알아
1745,어.......
1746,잘생긴 남자가 목소리가 좋은건 연예인 아니면 내주변에 딱하나 있다
1747,그니까 나 진짜 한번도 못봄 오히려 미성인애들이나 중고딩목소리 같은애들이 잘생겼던거 같아
1748,카페에서 마스크쓴 잘생겼을것 같은 사람 목소리 좋더라
1749,부럽다
1750,삭제된 댓글입니다.
1751,개부럽당 내남친은 내 딜도 버리라함..
1752,후기점
1753,잘있어라 에붕이! 난 홍콩으로 떠난다!
1754,기구 첨써봐서 긴장돼
1755,그런남자가 많은감.. 자기껄로 만족을 못하냐 그런..?
1756,개너무하네 막 자기로 만족을 못하나 해서 기분이 나쁘다 그런 이유야..?
1757,웅 그 앨리자베스임 기대중
